,idnum,state,zip,region,typebldg,floor,room,basement,county,Uppm,log_radon
260,5341.0,MN,55983,4.0,1.0,0.0,4.0,Y,GOODHUE,1.21727,1.7404661748405000
261,5342.0,MN,55983,4.0,1.0,0.0,4.0,Y,GOODHUE,1.21727,1.2809338454620600
262,5343.0,MN,55983,4.0,1.0,0.0,4.0,Y,GOODHUE,1.21727,1.3862943611198900
263,5344.0,MN,55992,4.0,1.0,0.0,2.0,Y,GOODHUE,1.21727,1.916922612182060
264,5345.0,MN,55316,3.0,0.0,0.0,0.0, ,HENNEPIN,0.907991,2.0794415416798400
265,5346.0,MN,55316,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.2237754316221200
266,5347.0,MN,55316,3.0,1.0,1.0,3.0,N,HENNEPIN,0.907991,0.7884573603642700
267,5348.0,MN,55331,3.0,1.0,0.0,5.0,Y,HENNEPIN,0.907991,0.5306282510621710
268,5349.0,MN,55331,3.0,2.0,0.0,4.0,Y,HENNEPIN,0.907991,1.410986973710260
269,5350.0,MN,55331,3.0,1.0,0.0,5.0,Y,HENNEPIN,0.907991,0.6418538861723950
270,5351.0,MN,55331,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,0.9555114450274360
271,5352.0,MN,55343,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,2.424802725718300
272,5353.0,MN,55344,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,0.9932517730102830
273,5354.0,MN,55344,3.0,2.0,0.0,2.0,Y,HENNEPIN,0.907991,1.3862943611198900
274,5355.0,MN,55344,3.0,1.0,0.0,1.0,Y,HENNEPIN,0.907991,2.0149030205422600
275,5356.0,MN,55344,3.0,2.0,0.0,2.0,Y,HENNEPIN,0.907991,0.336472236621213
276,5357.0,MN,55344,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,0.0
277,5358.0,MN,55346,3.0,2.0,0.0,4.0,Y,HENNEPIN,0.907991,-0.6931471805599450
278,5359.0,MN,55356,3.0,1.0,1.0,2.0,Y,HENNEPIN,0.907991,0.9555114450274360
279,5360.0,MN,55357,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.8082887711792700
280,5361.0,MN,55369,3.0,1.0,0.0,1.0,Y,HENNEPIN,0.907991,0.7419373447293770
281,5362.0,MN,55369,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.7047480922384300
282,5363.0,MN,55369,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.1314021114911000
283,5364.0,MN,55369,3.0,1.0,0.0,2.0, ,HENNEPIN,0.907991,1.0986122886681100
284,5365.0,MN,55369,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.7227665977411000
285,5366.0,MN,55391,3.0,1.0,0.0,7.0,Y,HENNEPIN,0.907991,1.4350845252893200
286,5367.0,MN,55403,3.0,2.0,0.0,4.0,Y,HENNEPIN,0.907991,1.3862943611198900
287,5368.0,MN,55405,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,2.70805020110221
288,5369.0,MN,55406,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.9878743481543500
289,5370.0,MN,55406,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,0.8754687373539000
290,5371.0,MN,55407,3.0,1.0,1.0,3.0,Y,HENNEPIN,0.907991,1.0647107369924300
291,5372.0,MN,55409,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.5040773967762700
292,5373.0,MN,55409,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,0.47000362924573600
293,5374.0,MN,55410,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,2.163323025660540
294,5375.0,MN,55410,3.0,1.0,0.0,7.0,Y,HENNEPIN,0.907991,1.7404661748405000
295,5376.0,MN,55410,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,2.163323025660540
296,5377.0,MN,55411,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.3609765531356000
297,5378.0,MN,55412,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,0.6418538861723950
298,5379.0,MN,55413,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,0.6931471805599450
299,5380.0,MN,55413,3.0,1.0,0.0,7.0,Y,HENNEPIN,0.907991,1.7227665977411000
300,5381.0,MN,55414,3.0,2.0,0.0,4.0,Y,HENNEPIN,0.907991,0.9555114450274360
301,5382.0,MN,55414,3.0,2.0,1.0,3.0,N,HENNEPIN,0.907991,-0.10536051565782600
302,5383.0,MN,55416,3.0,1.0,0.0,7.0,Y,HENNEPIN,0.907991,0.7884573603642700
303,5384.0,MN,55416,3.0,1.0,0.0,0.0,Y,HENNEPIN,0.907991,1.0647107369924300
304,5385.0,MN,55417,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.3862943611198900
305,5386.0,MN,55417,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.4816045409242200
306,5387.0,MN,55417,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.5686159179138500
307,5388.0,MN,55418,3.0,0.0,0.0,0.0, ,HENNEPIN,0.907991,1.0647107369924300
308,5389.0,MN,55418,3.0,1.0,0.0,1.0,Y,HENNEPIN,0.907991,1.4350845252893200
309,5390.0,MN,55418,3.0,3.0,0.0,4.0,Y,HENNEPIN,0.907991,0.5306282510621710
310,5391.0,MN,55418,3.0,1.0,0.0,7.0,Y,HENNEPIN,0.907991,1.4816045409242200
311,5392.0,MN,55418,3.0,1.0,1.0,7.0,Y,HENNEPIN,0.907991,-0.22314355131421000
312,5393.0,MN,55419,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.7227665977411000
313,5394.0,MN,55419,3.0,1.0,1.0,1.0,Y,HENNEPIN,0.907991,1.2237754316221200
314,5395.0,MN,55419,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.7227665977411000
315,5396.0,MN,55419,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,0.9555114450274360
316,5397.0,MN,55420,3.0,1.0,0.0,1.0,Y,HENNEPIN,0.907991,1.0296194171811600
317,5398.0,MN,55420,3.0,1.0,0.0,7.0,Y,HENNEPIN,0.907991,2.1400661634962700
318,5399.0,MN,55422,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.2237754316221200
319,5400.0,MN,55422,3.0,2.0,0.0,4.0,Y,HENNEPIN,0.907991,1.1939224684724300
320,5401.0,MN,55422,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,2.163323025660540
321,5402.0,MN,55423,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,0.5877866649021190
322,5403.0,MN,55423,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.7578579175523700
323,5404.0,MN,55423,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,2.5726122302071100
324,5405.0,MN,55423,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.0296194171811600
325,5406.0,MN,55424,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.5686159179138500
326,5407.0,MN,55426,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.7404661748405000
327,5408.0,MN,55426,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,2.631888840136650
328,5409.0,MN,55426,3.0,1.0,1.0,1.0,N,HENNEPIN,0.907991,2.0412203288596400
329,5410.0,MN,55427,3.0,1.0,0.0,0.0,Y,HENNEPIN,0.907991,1.7578579175523700
330,5411.0,MN,55427,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.5475625087160100
331,5412.0,MN,55427,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,2.0412203288596400
332,5413.0,MN,55428,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,0.9932517730102830
333,5414.0,MN,55428,3.0,1.0,0.0,1.0,Y,HENNEPIN,0.907991,1.5260563034950500
334,5415.0,MN,55428,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.791759469228060
335,5416.0,MN,55428,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,0.8329091229351040
336,5417.0,MN,55429,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,0.9162907318741550
337,5418.0,MN,55429,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.410986973710260
338,5419.0,MN,55430,3.0,0.0,0.0,0.0, ,HENNEPIN,0.907991,1.5475625087160100
339,5420.0,MN,55430,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.5475625087160100
340,5421.0,MN,55430,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,2.3978952727983700
341,5422.0,MN,55431,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,2.0412203288596400
342,5423.0,MN,55431,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.1314021114911000
343,5424.0,MN,55433,3.0,1.0,0.0,7.0,Y,HENNEPIN,0.907991,0.47000362924573600
344,5425.0,MN,55434,3.0,1.0,1.0,7.0,Y,HENNEPIN,0.907991,0.5306282510621710
345,5426.0,MN,55435,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,2.8094026953625000
346,5427.0,MN,55435,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.1631508098056800
347,5428.0,MN,55436,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.6486586255873800
348,5429.0,MN,55436,3.0,1.0,0.0,1.0,Y,HENNEPIN,0.907991,1.6094379124341000
349,5430.0,MN,55436,3.0,0.0,0.0,0.0, ,HENNEPIN,0.907991,1.8082887711792700
350,5431.0,MN,55436,3.0,5.0,1.0,2.0,N,HENNEPIN,0.907991,0.0
351,5432.0,MN,55437,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,0.6418538861723950
352,5433.0,MN,55437,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.3862943611198900
353,5434.0,MN,55437,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.7404661748405000
354,5435.0,MN,55437,3.0,2.0,1.0,7.0,Y,HENNEPIN,0.907991,-0.6931471805599450
355,5436.0,MN,55437,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,0.9932517730102830
356,5437.0,MN,55441,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.308332819650180
357,5438.0,MN,55441,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.840549633397490
358,5439.0,MN,55441,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,3.1654750481410900
359,5440.0,MN,55442,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.3862943611198900
360,5441.0,MN,55442,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.0986122886681100
361,5442.0,MN,55444,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.1314021114911000
362,5443.0,MN,55444,3.0,1.0,0.0,1.0,Y,HENNEPIN,0.907991,1.5686159179138500
363,5444.0,MN,55444,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.1314021114911000
364,5445.0,MN,55444,3.0,0.0,0.0,0.0, ,HENNEPIN,0.907991,1.4586150226995200
365,5446.0,MN,55447,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.3609765531356000
366,5447.0,MN,55447,3.0,1.0,0.0,4.0,Y,HENNEPIN,0.907991,1.1314021114911000
367,5448.0,MN,55447,3.0,1.0,0.0,2.0,Y,HENNEPIN,0.907991,1.4816045409242200
368,5449.0,MN,55447,3.0,5.0,1.0,0.0,N,HENNEPIN,0.907991,1.0986122886681100
369,5450.0,MN,55919,4.0,1.0,0.0,0.0,Y,HOUSTON,1.65455,1.252762968495370
370,5451.0,MN,55921,4.0,1.0,0.0,4.0,Y,HOUSTON,1.65455,2.151762203259460
371,5452.0,MN,55921,4.0,1.0,0.0,2.0,Y,HOUSTON,1.65455,2.2082744135228000
372,5453.0,MN,55941,4.0,1.0,1.0,3.0,Y,HOUSTON,1.65455,1.5892352051165800
373,5454.0,MN,55947,4.0,1.0,0.0,2.0,Y,HOUSTON,1.65455,1.308332819650180
374,5455.0,MN,55974,4.0,1.0,1.0,3.0,Y,HOUSTON,1.65455,0.8329091229351040
375,5456.0,MN,56461,2.0,1.0,1.0,1.0,Y,HUBBARD,0.66992,1.0647107369924300
376,5457.0,MN,56467,2.0,1.0,1.0,1.0,Y,HUBBARD,0.66992,-0.10536051565782600
377,5458.0,MN,56601,2.0,1.0,0.0,2.0,Y,HUBBARD,0.66992,0.47000362924573600
378,5459.0,MN,56633,2.0,1.0,0.0,4.0,Y,HUBBARD,0.66992,1.5475625087160100
379,5460.0,MN,56633,2.0,1.0,1.0,2.0,N,HUBBARD,0.66992,1.3350010667323400
380,5461.0,MN,55008,5.0,1.0,0.0,4.0,Y,ISANTI,0.471483,1.308332819650180
381,5462.0,MN,55008,5.0,1.0,0.0,4.0,Y,ISANTI,0.471483,1.1314021114911000
382,5463.0,MN,55371,5.0,1.0,0.0,4.0,Y,ISANTI,0.471483,0.8329091229351040
383,5464.0,MN,55709,2.0,1.0,0.0,4.0,Y,ITASCA,0.515124,0.6931471805599450
384,5465.0,MN,55721,2.0,1.0,0.0,2.0,Y,ITASCA,0.515124,0.9932517730102830
385,5466.0,MN,55721,2.0,2.0,0.0,4.0,Y,ITASCA,0.515124,0.6418538861723950
386,5467.0,MN,55744,2.0,1.0,0.0,0.0,Y,ITASCA,0.515124,0.9162907318741550
387,5468.0,MN,55744,2.0,0.0,0.0,0.0, ,ITASCA,0.515124,1.4816045409242200
388,5469.0,MN,55744,2.0,1.0,0.0,2.0,Y,ITASCA,0.515124,0.9932517730102830
389,5470.0,MN,55744,2.0,1.0,0.0,2.0,Y,ITASCA,0.515124,0.1823215567939550
390,5471.0,MN,55744,2.0,1.0,0.0,2.0,Y,ITASCA,0.515124,1.2237754316221200
391,5472.0,MN,55769,2.0,1.0,0.0,2.0,Y,ITASCA,0.515124,0.9555114450274360
392,5473.0,MN,55775,2.0,1.0,0.0,4.0,Y,ITASCA,0.515124,2.2512917986065000
393,5474.0,MN,56636,2.0,1.0,0.0,4.0,Y,ITASCA,0.515124,0.336472236621213
394,5475.0,MN,56119,5.0,1.0,0.0,4.0,Y,JACKSON,1.36209,2.1400661634962700
395,5476.0,MN,56137,5.0,1.0,0.0,4.0,Y,JACKSON,1.36209,1.62924053973028
396,5477.0,MN,56143,5.0,1.0,0.0,3.0,Y,JACKSON,1.36209,1.0986122886681100
397,5478.0,MN,56143,5.0,1.0,0.0,4.0,Y,JACKSON,1.36209,2.580216829592330
398,5479.0,MN,56150,5.0,1.0,0.0,7.0,Y,JACKSON,1.36209,2.7343675094195800
399,5480.0,MN,55007,5.0,1.0,0.0,4.0,Y,KANABEC,0.9480140000000000,0.6418538861723950
400,5481.0,MN,55051,5.0,1.0,0.0,3.0,Y,KANABEC,0.9480140000000000,1.3609765531356000
401,5482.0,MN,55051,5.0,1.0,0.0,4.0,Y,KANABEC,0.9480140000000000,2.0794415416798400
402,5483.0,MN,55051,5.0,1.0,0.0,0.0,Y,KANABEC,0.9480140000000000,0.9932517730102830
403,5484.0,MN,56201,5.0,1.0,0.0,0.0,Y,KANDIYOHI,1.11598,2.4336133554004500
404,5485.0,MN,56201,5.0,1.0,0.0,4.0,Y,KANDIYOHI,1.11598,1.4350845252893200
405,5486.0,MN,56201,5.0,1.0,0.0,4.0, ,KANDIYOHI,1.11598,2.517696472610990
406,5487.0,MN,56201,5.0,1.0,0.0,4.0,Y,KANDIYOHI,1.11598,1.916922612182060
407,5488.0,MN,56733,2.0,1.0,0.0,4.0,Y,KITTSON,0.9922270000000000,1.9459101490553100
408,5489.0,MN,56734,2.0,1.0,1.0,3.0,Y,KITTSON,0.9922270000000000,1.5260563034950500
409,5490.0,MN,56743,2.0,1.0,1.0,2.0,N,KITTSON,0.9922270000000000,0.0
410,5491.0,MN,56649,2.0,1.0,0.0,4.0,Y,KOOCHICHING,0.414025,0.5877866649021190
411,5492.0,MN,56649,2.0,1.0,0.0,4.0,Y,KOOCHICHING,0.414025,0.4054651081081640
412,5493.0,MN,56649,2.0,1.0,1.0,3.0,N,KOOCHICHING,0.414025,0.7419373447293770
413,5494.0,MN,56649,2.0,1.0,1.0,3.0,N,KOOCHICHING,0.414025,0.09531017980432490
414,5495.0,MN,56653,2.0,1.0,0.0,2.0,Y,KOOCHICHING,0.414025,0.09531017980432490
415,5496.0,MN,56660,2.0,1.0,1.0,3.0,N,KOOCHICHING,0.414025,1.0647107369924300
416,5497.0,MN,56679,2.0,1.0,1.0,2.0,N,KOOCHICHING,0.414025,0.336472236621213
417,5498.0,MN,56256,5.0,1.0,1.0,2.0,Y,LAC QUI PARLE,1.36483,2.4336133554004500
418,5499.0,MN,56256,5.0,1.0,0.0,7.0,Y,LAC QUI PARLE,1.36483,2.7788192719904200
419,5500.0,MN,55603,1.0,1.0,1.0,3.0,N,LAKE,0.500776,0.336472236621213
420,5501.0,MN,55614,1.0,1.0,0.0,4.0,Y,LAKE,0.500776,0.336472236621213
421,5502.0,MN,55616,1.0,1.0,0.0,4.0,Y,LAKE,0.500776,0.5306282510621710
422,5503.0,MN,55616,1.0,1.0,0.0,0.0,Y,LAKE,0.500776,0.0
423,5504.0,MN,55616,1.0,1.0,0.0,4.0,Y,LAKE,0.500776,1.0647107369924300
424,5505.0,MN,55616,1.0,1.0,0.0,2.0,Y,LAKE,0.500776,-0.5108256237659910
425,5506.0,MN,55616,1.0,1.0,0.0,4.0,Y,LAKE,0.500776,0.47000362924573600
426,5507.0,MN,55616,1.0,1.0,0.0,4.0,Y,LAKE,0.500776,1.9740810260220100
427,5508.0,MN,55616,1.0,1.0,0.0,4.0,Y,LAKE,0.500776,-0.5108256237659910
428,5509.0,MN,56623,2.0,1.0,0.0,4.0,Y,LAKE OF THE WOODS,0.5057520000000000,2.322387720290230
429,5510.0,MN,56623,2.0,1.0,1.0,4.0,Y,LAKE OF THE WOODS,0.5057520000000000,1.4816045409242200
430,5511.0,MN,56623,2.0,1.0,0.0,1.0,Y,LAKE OF THE WOODS,0.5057520000000000,1.2237754316221200
431,5512.0,MN,56686,2.0,1.0,1.0,1.0,N,LAKE OF THE WOODS,0.5057520000000000,1.0986122886681100
432,5513.0,MN,56017,4.0,1.0,0.0,4.0,Y,LE SUEUR,1.21464,2.533696813957430
433,5514.0,MN,56028,4.0,1.0,1.0,1.0,Y,LE SUEUR,1.21464,1.4586150226995200
434,5515.0,MN,56069,4.0,1.0,0.0,2.0,Y,LE SUEUR,1.21464,1.5260563034950500
435,5516.0,MN,56069,4.0,1.0,0.0,0.0,Y,LE SUEUR,1.21464,1.3862943611198900
436,5517.0,MN,56069,4.0,1.0,0.0,4.0,Y,LE SUEUR,1.21464,1.2237754316221200
437,5518.0,MN,56136,5.0,1.0,0.0,4.0, ,LINCOLN,1.56034,2.8678989020441100
438,5519.0,MN,56136,5.0,1.0,0.0,2.0,Y,LINCOLN,1.56034,2.3702437414678600
439,5520.0,MN,56142,5.0,1.0,0.0,4.0,Y,LINCOLN,1.56034,2.0794415416798400
440,5521.0,MN,56149,5.0,1.0,1.0,7.0,Y,LINCOLN,1.56034,1.2809338454620600
441,5522.0,MN,56115,5.0,1.0,0.0,4.0,Y,LYON,1.48399,1.8870696490323800
442,5523.0,MN,56175,5.0,1.0,1.0,3.0,N,LYON,1.48399,1.9459101490553100
443,5524.0,MN,56175,5.0,1.0,0.0,7.0,Y,LYON,1.48399,1.6486586255873800
444,5525.0,MN,56258,5.0,1.0,0.0,4.0,Y,LYON,1.48399,2.4932054526027000
445,5526.0,MN,56258,5.0,1.0,0.0,4.0,Y,LYON,1.48399,1.6486586255873800
446,5527.0,MN,56258,5.0,1.0,0.0,2.0,Y,LYON,1.48399,2.1972245773362200
447,5528.0,MN,56258,5.0,1.0,0.0,2.0,Y,LYON,1.48399,1.7749523509116700
448,5529.0,MN,56264,5.0,1.0,0.0,4.0,Y,LYON,1.48399,1.5475625087160100
449,5530.0,MN,56589,2.0,1.0,0.0,2.0,Y,MAHNOMEN,1.16137,1.3862943611198900
450,5531.0,MN,56701,2.0,1.0,1.0,3.0,N,MARSHALL,1.01386,0.47000362924573600
451,5532.0,MN,56710,2.0,1.0,0.0,4.0,Y,MARSHALL,1.01386,3.173878458937470
452,5533.0,MN,56727,2.0,5.0,1.0,3.0,N,MARSHALL,1.01386,0.0
453,5534.0,MN,56738,2.0,1.0,1.0,3.0,N,MARSHALL,1.01386,0.4054651081081640
454,5535.0,MN,56738,2.0,1.0,1.0,3.0,Y,MARSHALL,1.01386,0.1823215567939550
455,5536.0,MN,56757,2.0,1.0,0.0,2.0,Y,MARSHALL,1.01386,1.0647107369924300
456,5537.0,MN,56757,2.0,1.0,0.0,4.0,Y,MARSHALL,1.01386,3.8774315606585300
457,5538.0,MN,56762,2.0,1.0,1.0,3.0,Y,MARSHALL,1.01386,0.0
458,5539.0,MN,56762,2.0,1.0,0.0,4.0,Y,MARSHALL,1.01386,2.128231705849270
459,5540.0,MN,56031,5.0,1.0,0.0,4.0,Y,MARTIN,1.18041,1.4350845252893200
460,5541.0,MN,56031,5.0,2.0,1.0,1.0,Y,MARTIN,1.18041,-0.5108256237659910
461,5542.0,MN,56031,5.0,1.0,0.0,4.0,Y,MARTIN,1.18041,1.916922612182060
462,5543.0,MN,56031,5.0,1.0,0.0,4.0,Y,MARTIN,1.18041,2.028148247292290
463,5544.0,MN,56031,5.0,1.0,0.0,4.0,Y,MARTIN,1.18041,2.23001440015921
464,5545.0,MN,56031,5.0,1.0,0.0,2.0,Y,MARTIN,1.18041,-0.5108256237659910
465,5546.0,MN,56171,5.0,1.0,0.0,4.0,Y,MARTIN,1.18041,0.47000362924573600
466,5547.0,MN,55336,5.0,1.0,0.0,2.0,Y,MCLEOD,1.15076,2.341805806147330
467,5548.0,MN,55336,5.0,1.0,0.0,0.0,Y,MCLEOD,1.15076,1.3862943611198900
468,5549.0,MN,55336,5.0,1.0,0.0,4.0,Y,MCLEOD,1.15076,0.6418538861723950
469,5550.0,MN,55336,5.0,1.0,0.0,4.0,Y,MCLEOD,1.15076,2.302585092994050
470,5551.0,MN,55336,5.0,1.0,0.0,4.0,Y,MCLEOD,1.15076,0.8754687373539000
471,5552.0,MN,55350,5.0,1.0,0.0,2.0,Y,MCLEOD,1.15076,1.5040773967762700
472,5553.0,MN,55350,5.0,1.0,0.0,4.0,Y,MCLEOD,1.15076,1.0647107369924300
473,5554.0,MN,55350,5.0,1.0,1.0,3.0,Y,MCLEOD,1.15076,0.1823215567939550
474,5555.0,MN,55350,5.0,1.0,0.0,4.0,Y,MCLEOD,1.15076,0.26236426446749100
475,5556.0,MN,55350,5.0,2.0,1.0,3.0,Y,MCLEOD,1.15076,0.5306282510621710
476,5557.0,MN,55350,5.0,1.0,1.0,3.0,Y,MCLEOD,1.15076,3.2386784521643800
477,5558.0,MN,55350,5.0,1.0,1.0,3.0,Y,MCLEOD,1.15076,-2.3025850929940500
478,5559.0,MN,55350,5.0,1.0,0.0,4.0,Y,MCLEOD,1.15076,2.3702437414678600
479,5560.0,MN,55325,5.0,1.0,0.0,4.0,Y,MEEKER,1.02424,0.8754687373539000
480,5561.0,MN,55355,5.0,1.0,0.0,7.0,Y,MEEKER,1.02424,1.3862943611198900
481,5562.0,MN,55355,5.0,1.0,0.0,4.0,Y,MEEKER,1.02424,1.9878743481543500
482,5563.0,MN,55355,5.0,0.0,0.0,0.0, ,MEEKER,1.02424,0.7884573603642700
483,5564.0,MN,55389,5.0,1.0,0.0,3.0,Y,MEEKER,1.02424,1.1939224684724300
484,5565.0,MN,55371,5.0,1.0,1.0,3.0,Y,MILLE LACS,0.8105360000000000,-0.5108256237659910
485,5566.0,MN,56358,5.0,1.0,0.0,0.0,Y,MILLE LACS,0.8105360000000000,1.7578579175523700
486,5567.0,MN,56345,2.0,1.0,0.0,2.0,Y,MORRISON,0.9109870000000000,0.4054651081081640
487,5568.0,MN,56345,2.0,1.0,0.0,4.0,Y,MORRISON,0.9109870000000000,0.7884573603642700
488,5569.0,MN,56345,2.0,1.0,0.0,1.0,Y,MORRISON,0.9109870000000000,1.5040773967762700
489,5570.0,MN,56345,2.0,1.0,0.0,7.0,Y,MORRISON,0.9109870000000000,0.9162907318741550
490,5571.0,MN,56345,2.0,1.0,0.0,2.0,Y,MORRISON,0.9109870000000000,1.6094379124341000
491,5572.0,MN,56345,2.0,1.0,1.0,3.0,Y,MORRISON,0.9109870000000000,1.1314021114911000
492,5573.0,MN,56364,2.0,1.0,0.0,4.0,Y,MORRISON,0.9109870000000000,1.1314021114911000
493,5574.0,MN,56382,2.0,1.0,0.0,4.0,Y,MORRISON,0.9109870000000000,1.0647107369924300
494,5575.0,MN,56466,2.0,1.0,0.0,1.0,Y,MORRISON,0.9109870000000000,1.3862943611198900
495,5576.0,MN,55909,4.0,1.0,0.0,4.0,Y,MOWER,1.29814,2.3978952727983700
496,5577.0,MN,55912,4.0,1.0,0.0,2.0,Y,MOWER,1.29814,1.8718021769015900
497,5578.0,MN,55912,4.0,1.0,0.0,4.0,Y,MOWER,1.29814,0.7419373447293770
498,5579.0,MN,55912,4.0,1.0,0.0,4.0,Y,MOWER,1.29814,1.1314021114911000
499,5580.0,MN,55912,4.0,1.0,0.0,0.0,Y,MOWER,1.29814,1.5260563034950500
500,5581.0,MN,55912,4.0,1.0,0.0,2.0,Y,MOWER,1.29814,0.7884573603642700
501,5582.0,MN,55912,4.0,0.0,0.0,0.0, ,MOWER,1.29814,2.0918640616783900
502,5583.0,MN,55917,4.0,1.0,1.0,2.0,Y,MOWER,1.29814,0.336472236621213
503,5584.0,MN,55918,4.0,1.0,0.0,4.0,Y,MOWER,1.29814,2.23001440015921
504,5585.0,MN,55936,4.0,1.0,1.0,3.0,Y,MOWER,1.29814,0.1823215567939550
505,5586.0,MN,55936,4.0,1.0,0.0,4.0,Y,MOWER,1.29814,2.3702437414678600
506,5587.0,MN,55967,4.0,1.0,0.0,7.0,Y,MOWER,1.29814,3.1822118404966100
507,5588.0,MN,55982,4.0,1.0,0.0,4.0,Y,MOWER,1.29814,2.2192034840549900
508,5589.0,MN,56123,5.0,1.0,0.0,2.0,Y,MURRAY,1.49011,2.501435951739210
509,5590.0,MN,56001,5.0,1.0,0.0,4.0,Y,NICOLLET,1.28152,2.1041341542702100
510,5591.0,MN,56021,5.0,1.0,0.0,2.0,Y,NICOLLET,1.28152,2.388762789235100
511,5592.0,MN,56082,5.0,1.0,0.0,2.0,Y,NICOLLET,1.28152,1.4586150226995200
512,5593.0,MN,56082,5.0,1.0,0.0,7.0,Y,NICOLLET,1.28152,2.760009940032920
513,5594.0,MN,56187,5.0,1.0,0.0,2.0,Y,NOBLES,1.4999800000000000,1.7047480922384300
514,5595.0,MN,56187,5.0,1.0,0.0,4.0,Y,NOBLES,1.4999800000000000,1.840549633397490
515,5596.0,MN,56187,5.0,1.0,0.0,4.0,Y,NOBLES,1.4999800000000000,2.282382385676530
516,5597.0,MN,56510,2.0,1.0,0.0,4.0,Y,NORMAN,1.30372,2.1041341542702100
517,5598.0,MN,56545,2.0,1.0,0.0,4.0,Y,NORMAN,1.30372,0.5306282510621710
518,5599.0,MN,56545,2.0,1.0,1.0,3.0,Y,NORMAN,1.30372,0.5306282510621710
519,5600.0,MN,55901,4.0,1.0,0.0,4.0,Y,OLMSTED,1.27526,1.8718021769015900
520,5601.0,MN,55901,4.0,1.0,0.0,4.0,Y,OLMSTED,1.27526,1.5040773967762700
521,5602.0,MN,55901,4.0,1.0,0.0,1.0,Y,OLMSTED,1.27526,2.424802725718300
